gene_id,Sig0alP,tmhmm,SwissProt_ID,SwissProt_Description,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_24454,0,0,Q567I4.1,RecName: Full=PI-PLC X domain-containing protein 1,4.880996,4.736039,3.856151,0,0,0.101545,0.217913,0.136471,0
g_24456,0,1,P0AFL2.1,RecName: Full=Putrescine transport system permease protein PotI >P0AFL1.1 RecName: Full=Putrescine transport system permease protein PotI,1.937138,1.386375,0.963075,6.63865,4.882447,1.131986,1.945762,1.381516,2.575488
g_24458,0,0,NA,NA,5.318689,7.384039,6.409926,0,0,0.183695,0.472633,1.262681,0
g_24460,0,1,P64430.1,RecName: Full=Uncharacterized protein YpfJ >P64431.1 RecName: Full=Uncharacterized protein YpfJ >P64429.1 RecName: Full=Uncharacterized protein YpfJ,1.948817,0.797035,0.859385,2.562962,1.968339,6.364884,3.944175,3.876038,4.480089
g_24461,0,1,NA,NA,12.972477,11.441063,9.902627,0.052362,0,0.133718,0.476923,0.010973,0.037874
g_24463,0,0,NA,NA,55.116387,124.111454,132.278876,0.203699,0.138692,0.125654,0.129355,0,0
g_24464,0,0,NA,NA,37.403919,11.044721,9.195176,0,0.180647,0.18628,0.040704,0.269072,0.207255
g_24468,0,1,Q6PKG0.2,RecName: Full=La-related protein 1; AltName: Full=La ribonucleoprotein domain family member 1,12.185294,2.824613,2.977798,0.055904,0.091703,0.34915,0.043866,0.141559,0.199596
g_24473,0,0,NA,NA,9.964325,4.790849,5.40131,0.095883,0,0.072189,0.659019,0.910943,0.029269
g_24474,0,0,NA,NA,2.374752,2.752581,1.83682,2.896713,3.829484,2.95191,3.777547,3.224025,4.764865
g_24476,0,1,C5DH21.1,RecName: Full=Suppressor of lethality of KEX2 GAS1 double null mutant protein 1,2.669623,5.181514,5.900186,0.013085,0,0.120429,0,0.351632,0
g_24479,0,0,NA,NA,3.539019,2.899338,2.800845,0,0.059965,0,0.078737,0,0
g_24480,0,0,Q9URS1.1,RecName: Full=NADP-specific glutamate dehydrogenase; Short=NADP-GDH; AltName: Full=NADP-dependent glutamate dehydrogenase,298.7171,109.5771,80.344765,0.428827,1.176112,1.610802,0.721502,0.943915,0.275744
g_24481,0,0,C7C436.1,"RecName: Full=2-methylcitrate synthase, mitochondrial; Short=Methylcitrate synthase; AltName: Full=(2S,3S)-2-methylcitrate synthase; AltName: Full=Citrate synthase 2; Flags: Precursor",50.483253,46.333692,42.923785,1.595213,1.198643,1.733843,0.874638,0.798192,1.251426
g_24482,0,0,P09624.1,"RecName: Full=Dihydrolipoyl dehydrogenase, mitochondrial; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=Glycine decarboxylase complex subunit L; AltName: Full=Lipoamide dehydrogenase component of pyruvate dehydrogenase complex; AltName: Full=Pyruvate dehydrogenase complex E3 component; Flags: Precursor",22.098534,23.657444,24.881116,0.180614,0.16075,0.350612,0.189592,0.020226,0.161748
g_24486,0,1,Q12300.1,RecName: Full=High-affinity glucose transporter RGT2,3.696395,3.213629,3.561354,0.158153,0,0.097135,0,0.118391,0
g_24488,0,0,NA,NA,10.439554,28.473419,14.431092,0.516515,0.339582,1.155187,0.373271,0.896563,0.676681
g_24489,0,0,NA,NA,19.648331,17.747405,11.049611,0.240977,0.337211,0.676228,0.311177,0.375501,0.13896
g_24490,0,0,P40108.2,RecName: Full=Aldehyde dehydrogenase; Short=ALDDH; Short=ALDH; AltName: Full=Allergen Cla h 3; AltName: Full=Allergen Cla h III; AltName: Allergen=Cla h 10,129.154856,35.20403,23.43782,0.464027,0.50498,2.902272,0.689608,0.921344,1.268592
g_24494,0,0,Q87RD1.1,RecName: Full=tRNA threonylcarbamoyladenosine biosynthesis protein TsaB; AltName: Full=t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaB,2.832696,3.596657,3.117114,109.986505,118.48013,130.142548,115.436579,122.782835,165.224093
g_24497,0,0,Q8EU05.1,RecName: Full=Chaperone protein ClpB,2.249018,3.256853,2.578613,0.169142,0.101264,0.086342,0.127175,0.272675,0.622338
g_24498,0,0,Q6FM46.1,RecName: Full=Coatomer subunit beta; AltName: Full=Beta-coat protein; Short=Beta-COP,9.63669,3.119341,2.342284,0,0,0,0,0,0
g_24499,0,0,P54115.4,"RecName: Full=Magnesium-activated aldehyde dehydrogenase, cytosolic; AltName: Full=Mg(2+)-activated acetaldehyde dehydrogenase; Short=Mg(2+)-ACDH",8.917279,6.618022,6.592271,0.092349,0,0.247895,0.07168,0.151869,0.25027
g_24500,0,0,NA,NA,76.30387,151.727589,182.190997,0.743425,0.472208,1.6682,1.68184,0.855142,0.093127
g_24502,0,0,P22142.2,"RecName: Full=NADH-ubiquinone oxidoreductase 49 kDa subunit, mitochondrial; AltName: Full=Complex I-49kD; Short=CI-49kD; Flags: Precursor",33.027397,6.890686,4.234772,0.103249,0,0.260912,0.065453,0.05142,0.159677
g_24504,0,1,O13920.3,"RecName: Full=LETM1 domain-containing protein mdm28, mitochondrial; Flags: Precursor",8.572117,6.983617,5.719226,0,0.113682,0.378717,0.194731,0.087628,0.158674
g_24507,1,0,P32623.3,RecName: Full=Probable glycosidase CRH2; AltName: Full=Congo red hypersensitive protein 2; AltName: Full=Unknown transcript 2 protein; Flags: Precursor,28.840648,8.834373,6.799021,0.096352,0.211282,0.232729,0.07677,0,0.236511
g_24512,0,0,P33284.3,RecName: Full=Hexokinase,20.166896,16.078388,12.681139,0.28293,0.164733,0.183226,0.110896,0.113183,0.102652
g_24514,0,0,G3XCU2.1,RecName: Full=HTH-type transcriptional regulator ArgR,13.071483,14.628744,6.029955,0.001492,0,0.142388,0.174329,0,0.015501
g_24518,0,0,P10484.1,RecName: Full=Type I restriction enzyme EcoR124II M protein; Short=M.EcoR124II,5.555488,18.935221,15.734056,1.117121,3.314445,1.319554,1.30271,1.434291,2.563538
g_24519,0,0,P00208.3,RecName: Full=Ferredoxin; AltName: Full=2,18.714463,31.972643,41.82702,1.678342,2.227144,2.262295,1.022366,3.049164,0
g_24520,0,0,Q9P2J9.2,RecName: Full=,4.369424,4.383821,2.477185,0.160845,0.093906,0.405172,1.692652,1.230713,0.071022
g_24521,0,0,A4VHM3.1,RecName: Full=DNA-directed RNA polymerase subunit beta; Short=RNAP subunit beta; AltName: Full=RNA polymerase subunit beta; AltName: Full=Transcriptase subunit beta,14.614968,8.85308,6.978017,22.484452,42.3713,10.177842,20.89522,15.736298,13.369634
g_24526,0,0,E7KDM2.2,RecName: Full=Cruciform DNA-recognizing protein 1; Contains: RecName: Full=CRP1 short N-terminal subpeptide; Contains: RecName: Full=CRP1 short C-terminal subpeptide,2.935981,4.999285,3.394019,0.020539,0,0.146983,0.096293,0.037353,0
g_24528,1,0,NA,NA,3.052714,8.553988,7.116172,0,0.343474,0.161772,0,0.538046,0.408443
g_24530,0,0,NA,NA,7.532035,3.54563,2.463694,15.239503,12.432947,30.449216,20.476068,18.163932,18.675917
g_24532,0,0,P38882.1,RecName: Full=U3 small nucleolar RNA-associated protein 9; Short=U3 snoRNA-associated protein 9; AltName: Full=U three protein 9; AltName: Full=U3 protein 9 required for transcription; AltName: Full=t-UTP9,0.816186,3.546691,4.716051,0,0.027231,0,0,0,0
g_24533,0,0,Q98N33.1,RecName: Full=DNA-directed RNA polymerase subunit alpha; Short=RNAP subunit alpha; AltName: Full=RNA polymerase subunit alpha; AltName: Full=Transcriptase subunit alpha,1.865621,5.064441,3.198247,0.114799,0.795018,0.161569,0.325453,0.057017,0.114088
g_24534,0,0,Q84L31.2,RecName: Full=Ubiquitin receptor RAD23c; Short=AtRAD23c; AltName: Full=Putative DNA repair protein RAD23-3; AltName: Full=RAD23-like protein 3; Short=AtRAD23-3,23.299844,7.731537,9.995364,0.187504,0.2234,0.048413,5.20595,3.651455,0.322026
g_24536,1,0,NA,NA,10.025417,14.903366,13.716848,15.567184,18.715881,9.252106,6.402655,6.223594,4.428241
g_24538,0,0,Q92353.2,RecName: Full=Ubiquitin carboxyl-terminal hydrolase 6; AltName: Full=Deubiquitinating enzyme 6; AltName: Full=Ubiquitin thiollesterase 6; AltName: Full=Ubiquitin-specific-processing protease 6,25.157209,5.706113,5.041102,0.113458,0.155423,0.640417,0.227426,0.226283,0.135965
g_24539,1,0,NA,NA,6.45988,3.660786,4.253982,11.503958,9.681755,34.483019,19.732348,24.560043,28.605985
g_24541,1,1,NA,NA,2.336662,2.640645,2.357453,0.255137,0.238375,0.312938,0.221519,0.336136,0.304081
g_24542,0,0,O42652.1,"RecName: Full=Aspartate aminotransferase, cytoplasmic; AltName: Full=Transaminase A",154.324907,27.559696,12.43915,1.63504,2.295584,3.116322,1.731482,1.108354,1.031353
g_24544,0,0,P0C5P9.1,RecName: Full=Putative uncharacterized protein YLR154W-B,56.905572,81.696803,68.994833,0.258399,0.243118,1.344872,0.925756,0.288587,0.13755
g_24547,0,0,Q14692.1,RecName: Full=Ribosome biogenesis protein BMS1 homolog; AltName: Full=Ribosome assembly protein BMS1 homolog,6.135851,4.287911,2.618429,0.056975,0,0,0.458209,0.564323,0.063526
g_24550,0,1,P38097.2,RecName: Full=Probable diguanylate cyclase DgcE; Short=DGC,2.278147,4.374015,3.521524,0.321448,0.104411,0.481737,0.421381,0.45163,0.150871
g_24552,0,0,NA,NA,2.700936,6.683142,4.185654,1.086094,0.39266,0.73055,0.219624,0.367608,0.201873
g_24553,0,0,Q6C7W0.1,RecName: Full=Mitochondrial distribution and morphology protein 34,14.040027,5.222664,4.151844,0,0.109414,0.166203,0.031294,0.063357,0.060196
g_24556,0,0,Q04225.1,RecName: Full=Ribosome assembly protein RRB1,5.10245,14.354423,13.965895,0.058777,0.106268,0.21788,0.308901,0,0.052637
g_24558,1,0,NA,NA,37.840242,67.586661,61.302504,4.602606,5.540877,2.437711,2.469279,6.880365,7.025187
g_24559,0,0,NA,NA,61.946161,99.216532,90.965342,12.23916,9.665312,13.825788,4.651278,2.885072,5.372047
g_24561,0,0,P0A1J9.1,RecName: Full=Flagellar motor switch protein FliG >P0A1K0.1 RecName: Full=Flagellar motor switch protein FliG,5.82464,12.65802,9.786048,1.595728,1.035697,0.802322,0.521535,0.651389,0.440712
g_24571,0,0,NA,NA,1.845546,1.14639,1.16888,4.623179,2.672203,8.791917,6.957919,2.686324,3.714788
g_24572,0,0,Q8KAB1.1,RecName: Full=Glycine--tRNA ligase; AltName: Full=Glycyl-tRNA synthetase; Short=GlyRS,1.383442,4.197315,3.912074,0.445935,0.451004,0.164762,0.323525,0.828527,0.968759
g_24574,0,0,A4VR22.1,RecName: Full=Phosphatidylserine decarboxylase proenzyme; Contains: RecName: Full=Phosphatidylserine decarboxylase alpha chain; Contains: RecName: Full=Phosphatidylserine decarboxylase beta chain,1.349588,0.873775,0.502141,1.439825,2.095672,1.251478,0.616551,0.60792,0.77607
g_24576,0,1,NA,NA,5.849988,11.560087,13.023305,0.065292,0.029218,0.08717,1.83779,4.185203,0.077315
g_24577,0,0,NA,NA,26.289725,11.815524,6.846873,2.046402,1.037088,2.898335,1.1764,1.515027,1.564529
g_24578,0,0,Q6BJG4.1,"RecName: Full=Carbamoyl-phosphate synthase arginine-specific small chain; Short=CPS-A; AltName: Full=Arginine-specific carbamoyl-phosphate synthetase, glutamine chain",5.330525,11.23286,9.093775,0,0.098689,0.146271,0.090603,0.257896,0
g_24585,0,0,P32583.2,RecName: Full=Suppressor protein SRP40,11.217724,5.639047,4.176603,0,0,0.034039,0.01599,0.028109,0.080386
g_24586,0,1,Q7MUD1.1,RecName: Full=Lipoprotein signal peptidase; AltName: Full=Prolipoprotein signal peptidase; AltName: Full=Signal peptidase II; Short=SPase II >B2RI39.1 RecName: Full=Lipoprotein signal peptidase; AltName: Full=Prolipoprotein signal peptidase; AltName: Full=Signal peptidase II; Short=SPase II,1.661884,3.643116,4.365109,0.446787,0.32497,0.288271,0.529641,0.563904,0.294339
g_24587,0,0,P94474.2,RecName: Full=Uncharacterized protein YeaC,3.522279,7.129716,3.876988,0.171914,0.077704,0.446527,0.039886,0,0.207994
g_24590,0,0,P21693.2,RecName: Full=ATP-dependent RNA helicase DbpA,13.657778,27.643939,28.623073,2.585418,2.627166,3.318217,1.753396,2.858721,1.836822
g_24593,1,0,P23847.1,RecName: Full=Periplasmic dipeptide transport protein; AltName: Full=Dipeptide-binding protein; Short=DBP; Flags: Precursor,5.098222,4.732689,2.927443,0.67186,0.555366,0.201813,0.206246,0.208707,0
g_24594,0,0,P25888.3,RecName: Full=ATP-dependent RNA helicase RhlE,3.536271,4.00653,7.487284,0.149721,0.294111,0.14383,0.318225,0.278448,0.383821
g_24595,0,0,NA,NA,3.620537,4.85774,3.540225,120.942764,118.875088,153.825821,105.779312,123.139839,204.470697
g_24596,0,0,P32350.2,RecName: Full=Dual specificity protein kinase KNS1,10.63268,5.316058,3.606338,0.420393,0.411869,0.156915,0.379534,0.280925,0.825283
g_24598,0,0,Q07698.1,RecName: Full=ABC transporter protein AbcA,1.026175,1.126831,0.52665,1.055117,1.118031,2.338519,1.065274,0.758374,1.013531
g_24601,0,1,NA,NA,7.457846,5.275069,3.608441,0,0,0,0,0.04847,0
g_24602,0,0,Q8PMB2.2,RecName: Full=Heat-inducible transcription repressor HrcA,0.691257,3.931817,6.511003,11.706806,7.072725,15.372046,8.500209,6.35318,11.530579
g_24605,0,0,NA,NA,2.036915,5.231343,7.145354,0,0,0.208472,0.08954,0.053423,0.023608
g_24606,0,0,NA,NA,0.948428,2.685797,2.886333,0.267573,0.505215,0.131422,0.227999,0.750578,0.825951
g_24608,0,1,NA,NA,7.0838,13.450442,11.709533,1.496046,1.095957,0.863432,0.422313,0.834587,0.375157
g_24609,0,0,P62871.3,RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1 >P62872.3 RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1 >P62873.3 RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1 >P62874.3 RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1 >P54311.4 RecName: Full=Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1; AltName: Full=Transducin beta chain 1,22.573563,8.467426,8.691165,0.023763,0.022101,0.104788,3.167734,4.744376,0.504197
g_24611,0,0,NA,NA,0.415084,1.351482,0.662624,12.595224,12.333585,17.471537,11.651516,7.888972,12.038935
g_24614,0,1,NA,NA,2.255197,7.107484,4.277568,0.807234,0.723274,0.491652,1.577146,1.366673,1.611246
g_24617,0,0,P62138.1,RecName: Full=Serine/threonine-protein phosphatase PP1-alpha catalytic subunit; Short=PP-1A >P62136.1 RecName: Full=Serine/threonine-protein phosphatase PP1-alpha catalytic subunit; Short=PP-1A >P62139.1 RecName: Full=Serine/threonine-protein phosphatase PP1-alpha catalytic subunit; Short=PP-1A >Q3T0E7.1 RecName: Full=Serine/threonine-protein phosphatase PP1-alpha catalytic subunit; Short=PP-1A,13.342151,5.274385,5.933884,0.15886,0.039697,0.044373,1.230338,0.982204,0.131857
g_24618,0,0,Q6TGC6.1,RecName: Full=Serine/threonine-protein kinase CBK1,5.267812,2.512885,2.378024,0.016791,0,0.021266,1.81078,1.436772,0
g_24621,0,0,P28052.2,RecName: Full=Guanine nucleotide-binding protein alpha-3 subunit,15.839792,7.399948,10.031834,0.542851,0,0.091985,2.507208,2.833008,0.462836
g_24623,0,0,P37105.1,RecName: Full=Signal recognition particle protein; AltName: Full=Fifty-four homolog,1.71198,6.028729,5.919783,0.81704,1.020641,0.733917,0.610476,0.713123,0.690134
g_24625,0,0,P50107.1,RecName: Full=Lactoylglutathione lyase; AltName: Full=Aldoketomutase; AltName: Full=Glyoxalase I; Short=Glx I; AltName: Full=Ketone-aldehyde mutase; AltName: Full=Methylglyoxalase; AltName: Full=S-D-lactoylglutathione methylglyoxal lyase,73.527533,88.103267,107.948262,0.967338,1.555086,1.635982,1.374942,1.20075,0.75868
g_24628,0,0,NA,NA,5.374753,10.623263,8.805129,0.157126,0.788225,0.994405,0.551433,0.861766,0.120399
g_24635,0,0,O07635.1,RecName: Full=Uncharacterized protein YlaK,15.45205,15.275796,7.132915,0.581131,0.22023,0.666947,0.524907,0.85793,1.880436
g_24637,0,0,Q7WLE5.1,RecName: Full=NAD-dependent protein deacetylase; AltName: Full=Regulatory protein SIR2 homolog,2.039785,2.513303,3.065946,0.750207,0.841239,0.779641,0.767742,1.181621,0.663226
g_24638,0,0,NA,NA,42.783156,3.041351,3.238934,0.657749,1.28971,0.178452,2.854468,1.251136,0.328338
g_24639,0,0,P00507.2,"RecName: Full=Aspartate aminotransferase, mitochondrial; Short=mAspAT; AltName: Full=Fatty acid-binding protein; Short=FABP-1; AltName: Full=Glutamate oxaloacetate transaminase 2; AltName: Full=Kynurenine aminotransferase 4; AltName: Full=Kynurenine aminotransferase IV; AltName: Full=Kynurenine--oxoglutarate transaminase 4; AltName: Full=Kynurenine--oxoglutarate transaminase IV; AltName: Full=Plasma membrane-associated fatty acid-binding protein; Short=FABPpm; AltName: Full=Transaminase A; Flags: Precursor",20.624867,9.044681,4.472701,0.063696,0.143135,0.415215,0.241397,0.032042,0
g_24641,0,0,NA,NA,9.881873,13.053016,14.721693,3.679461,2.764304,3.674087,3.528251,2.316294,3.124481
g_24642,0,0,NA,NA,7.122711,1.800192,1.318779,0.025188,0.156223,0.488656,0.297826,0.071701,0.292904
g_24645,0,1,Q4JXD8.1,RecName: Full=Undecaprenyl-diphosphatase 1; AltName: Full=Bacitracin resistance protein 1; AltName: Full=Undecaprenyl pyrophosphate phosphatase 1,18.26595,25.416372,30.264191,0.183448,0.103166,0.801726,0.440658,0.018898,0.210206
g_24649,0,0,Q54RF5.1,RecName: Full=Pyruvate kinase; Short=PK,7.551879,3.133644,2.420652,0,0,0.046837,0.570025,0.887562,0.07932
g_24651,1,0,Q9P727.1,RecName: Full=Succinate--CoA ligase,37.809592,11.348861,9.201866,0.080083,0.306453,0.335045,0.128651,0.053376,0
g_24653,0,0,NA,NA,1.497468,2.504877,2.053091,0.663668,0.728985,0.676371,0.444375,0.38252,0.26662
g_24655,0,0,NA,NA,6.27119,2.082075,1.662369,0,0,0.295272,0,0.255097,0
g_24656,0,0,Q87IM1.1,RecName: Full=Tryptophan synthase beta chain 2,5.187199,1.816918,1.34266,5.870359,9.937052,6.263356,6.726393,4.164546,5.128012
g_24657,0,0,O26543.1,RecName: Full=UvrABC system protein A; Short=UvrA protein; AltName: Full=Excinuclease ABC subunit A,2.457637,6.250009,4.670221,0.39563,0.38166,0.423381,0.819087,0.337449,0.452863
g_24658,0,0,NA,NA,5.785333,6.459083,4.463046,0.226168,0.384197,0.259899,0.512947,0.318359,0.826605
g_24661,0,0,A5DCB6.2,RecName: Full=Trimethyllysine dioxygenase; AltName: Full=Epsilon-trimethyllysine 2-oxoglutarate dioxygenase; AltName: Full=TML hydroxylase; AltName: Full=TML-alpha-ketoglutarate dioxygenase; Short=TML dioxygenase; Short=TMLD,11.81937,12.279411,10.393734,0.129977,0.383772,0.248647,0.295109,0.120856,0.313445
g_24663,0,0,P35844.1,RecName: Full=Oxysterol-binding protein homolog 4; AltName: Full=Protein KES1,4.759442,8.29853,6.114107,0.100091,0.196771,0.160592,0.054707,0,0.064909
g_24665,0,0,Q99383.1,RecName: Full=Nuclear polyadenylated RNA-binding protein 4; AltName: Full=Cleavage factor IB; Short=CFIB,2.960947,4.734812,4.7464,0,0.064166,0.05462,0,0,0
g_24668,0,1,O43808.1,RecName: Full=Peroxisomal membrane protein PMP34; AltName: Full=34 kDa peroxisomal membrane protein; AltName: Full=Solute carrier family 25 member 17,8.479808,4.094589,1.762404,0.02324,0.065653,0.03925,0.870687,1.306437,0.028097
g_24669,0,1,Q48269.2,RecName: Full=CDP-diacylglycerol--serine O-phosphatidyltransferase; AltName: Full=Phosphatidylserine synthase,4.231501,2.452024,2.066415,0,0.398405,0.042708,0.12647,0,0.068178
g_24670,0,0,Q7W513.1,RecName: Full=NAD kinase; AltName: Full=ATP-dependent NAD kinase >Q7WGH8.1 RecName: Full=NAD kinase; AltName: Full=ATP-dependent NAD kinase,3.952447,5.125243,5.266164,130.671581,133.172144,142.618081,127.699302,121.545383,184.137513
g_24677,0,1,O13289.5,RecName: Full=Peroxisomal catalase,42.175095,12.018855,5.474682,0.427447,0.078005,0.85489,0.359615,0.386534,0.484979
g_24679,0,0,P13259.2,RecName: Full=Choline-phosphate cytidylyltransferase; AltName: Full=CTP:phosphocholine cytidylyltransferase; Short=CCT; Short=CT; AltName: Full=Phosphorylcholine transferase,13.54306,5.320122,3.288224,0.149581,0,0.067719,0.086009,0.166642,0.158854
g_24683,0,0,Q75AF9.2,RecName: Full=Cytochrome c oxidase assembly protein COX19,3.334468,4.489987,10.483393,0.846554,0,0.609724,0,0.251755,0
g_24684,0,0,NA,NA,147.24165,66.492245,38.21153,0.321209,1.149672,1.187091,0.735022,0.965964,1.433541
g_24685,0,1,NA,NA,3.863734,3.48791,1.042882,0,0,0,0.531852,0.49631,0
g_24687,0,0,Q01080.2,RecName: Full=DNA-directed RNA polymerase I subunit RPA49; Short=A49; AltName: Full=DNA-directed RNA polymerase I 49 kDa polypeptide,20.773384,11.748905,11.760301,0.09936,0.060013,0.051254,0,0.043781,0.059452
g_24688,0,0,NA,NA,1.830751,7.661945,5.204265,0.538309,0.34026,0.584143,0.456792,0.555643,0.183893
g_24689,0,0,P38590.2,RecName: Full=Tyrosine-protein phosphatase MSG5,2.287656,8.306302,11.497578,0.074479,0.371536,0.113094,0,0.10507,0.200762
g_24690,0,0,NA,NA,6.230597,3.11666,1.523337,5.425711,6.044326,5.608598,7.334098,3.40104,5.003901
g_24691,0,1,Q6C0L2.1,"RecName: Full=Protoheme IX farnesyltransferase, mitochondrial; AltName: Full=Heme O synthase; Flags: Precursor",12.354296,6.078009,4.528576,0.088732,0.054314,0.046234,0.067664,0.056445,0.193491
g_24693,0,0,NA,NA,22.095594,25.188068,22.844869,810.643083,790.615218,849.376621,713.721273,965.101957,1430.552474
g_24694,0,0,NA,NA,10.292515,11.858066,11.949895,0.270631,0.309519,2.177099,0.841128,1.644341,0.624363
g_24695,0,0,P45031.1,RecName: Full=Intermembrane phospholipid transport system ATP-binding protein MlaF,3.567197,1.970323,1.96542,2.681645,4.682667,5.573496,6.34433,2.156241,2.7374
g_24696,0,0,Q926H8.1,RecName: Full=sn-glycerol-3-phosphate-binding periplasmic protein UgpB; Flags: Precursor,1.756416,4.570308,1.763214,0.236525,0.117405,0.553146,0.339243,0.298158,0.940089
g_24699,0,1,NA,NA,6.415764,0.713247,1.777051,0,0,0.304131,0,0,0.118237
g_24701,1,0,P47033.1,RecName: Full=Cell wall protein PRY3; AltName: Full=Pathogenesis-related protein 3; Flags: Precursor,40.163281,74.239252,87.970735,0.612199,0.399651,0.866641,0.7097,0.461788,0.278898
